id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
263;17;;;;Strontium-90;;;;;;;;;;;;;;
264;17;;;;Styrene;;;;;;;;;;;;;;
265;17;;;;Sulfate;;;;;;;;;;;;;;
266;17;;;;Sulfide;;;;;;;;;;;;;;
267;17;;;;Sulfite;;;;;;;;;;;;;;
268;17;;;;Sulfur;;;;;;;;;;;;;;
269;17;;;;Sulfur dioxide ;;;;;;;;;;;;;;
270;17;;;;Sulfur hexafluoride;;;;;;;;;;;;;;
271;17;;;;Sulfur trioxide;;;;;;;;;;;;;;
272;17;;;;Sulfuric acid;;;;;;;;;;;;;;
273;17;;;;Suspended solids, unspecified;;;;;;;;;;;;;;
274;17;;;;TOC, Total Organic Carbon;;;;;;;;;;;;;;
275;17;;;;Tailings (deposited);;;;;;;;;;;;;;
276;17;;;;Tantalum;;;;;;;;;;;;;;
277;17;;;;Tellurium;;;;;;;;;;;;;;
278;17;;;;Thallium;;;;;;;;;;;;;;
279;17;;;;Thorium-228;;;;;;;;;;;;;;
280;17;;;;Thorium-230;;;;;;;;;;;;;;
281;17;;;;Thorium-234;;;;;;;;;;;;;;
282;17;;;;Tin;;;;;;;;;;;;;;
283;17;;;;Tin oxide;;;;;;;;;;;;;;
284;17;;;;Tin, ion;;;;;;;;;;;;;;
285;17;;;;Titanium;;;;;;;;;;;;;;
286;17;;;;Titanium, ion;;;;;;;;;;;;;;
287;17;;;;Toluene;;;;;;;;;;;;;;
288;17;;;;Triethylene glycol;;;;;;;;;;;;;;
289;17;;;;Trimethylbenzene;;;;;;;;;;;;;;
290;17;;;;Tungsten;;;;;;;;;;;;;;
291;17;;;;Unused primary energy from geothermal;;;;;;;;;;;;;;
292;17;;;;Unused primary energy from solar energy;;;;;;;;;;;;;;
293;17;;;;Uranium;;;;;;;;;;;;;;
294;17;;;;Uranium alpha;;;;;;;;;;;;;;
295;17;;;;Uranium-234;;;;;;;;;;;;;;
296;17;;;;Uranium-235;;;;;;;;;;;;;;
297;17;;;;Uranium-238;;;;;;;;;;;;;;
298;17;;;;Used air;;;;;;;;;;;;;;
299;17;;;;VOC, volatile organic compounds;;;;;;;;;;;;;;
300;17;;;;Vanadium;;;;;;;;;;;;;;
301;17;;;;Vanadium, ion;;;;;;;;;;;;;;
302;17;;;;Waste (deposited);;;;;;;;;;;;;;
303;17;;;;Waste water;;;;;;;;;;;;;;
304;17;;;;Water (evapotranspiration);;;;;;;;;;;;;;
305;17;;;;Water (river water from technosphere, turbined);;;;;;;;;;;;;;
306;17;;;;Water (river water from technosphere, waste water);;;;;;;;;;;;;;
