id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
245;7;;;;reserved;;;;;;;;;;;;;;
246;7;;;;reserved;;;;;;;;;;;;;;
247;7;;;;reserved;;;;;;;;;;;;;;
248;7;;;;reserved;;;;;;;;;;;;;;
249;7;;;;reserved;;;;;;;;;;;;;;
250;7;;;;reserved;;;;;;;;;;;;;;
251;7;;;;reserved;;;;;;;;;;;;;;
252;7;;;;reserved;;;;;;;;;;;;;;
253;7;;;;reserved;;;;;;;;;;;;;;
254;7;;;;reserved;;;;;;;;;;;;;;
255;7;;;;reserved;;;;;;;;;;;;;;
256;7;;;;reserved;;;;;;;;;;;;;;
257;7;;;;reserved;;;;;;;;;;;;;;
258;7;;;;reserved;;;;;;;;;;;;;;
259;7;;;;reserved;;;;;;;;;;;;;;
260;7;;;;reserved;;;;;;;;;;;;;;
261;7;;;;reserved;;;;;;;;;;;;;;
262;7;;;;reserved;;;;;;;;;;;;;;
263;7;;;;reserved;;;;;;;;;;;;;;
264;7;;;;reserved;;;;;;;;;;;;;;
265;7;;;;reserved;;;;;;;;;;;;;;
266;7;;;;reserved;;;;;;;;;;;;;;
267;7;;;;reserved;;;;;;;;;;;;;;
268;7;;;;reserved;;;;;;;;;;;;;;
269;7;;;;reserved;;;;;;;;;;;;;;
270;7;;;;reserved;;;;;;;;;;;;;;
271;7;;;;reserved;;;;;;;;;;;;;;
272;7;;;;reserved;;;;;;;;;;;;;;
273;7;;;;reserved;;;;;;;;;;;;;;
274;7;;;;reserved;;;;;;;;;;;;;;
275;7;;;;reserved;;;;;;;;;;;;;;
276;7;;;;reserved;;;;;;;;;;;;;;
277;7;;;;reserved;;;;;;;;;;;;;;
278;7;;;;reserved;;;;;;;;;;;;;;
279;7;;;;reserved;;;;;;;;;;;;;;
280;7;;;;reserved;;;;;;;;;;;;;;
281;7;;;;reserved;;;;;;;;;;;;;;
282;7;;;;reserved;;;;;;;;;;;;;;
283;7;;;;reserved;;;;;;;;;;;;;;
284;7;;;;reserved;;;;;;;;;;;;;;
285;7;;;;reserved;;;;;;;;;;;;;;
286;7;;;;reserved;;;;;;;;;;;;;;
287;7;;;;reserved;;;;;;;;;;;;;;
288;7;;;;reserved;;;;;;;;;;;;;;
289;7;;;;reserved;;;;;;;;;;;;;;
290;7;;;;reserved;;;;;;;;;;;;;;
291;7;;;;reserved;;;;;;;;;;;;;;
292;7;;;;reserved;;;;;;;;;;;;;;
293;7;;;;reserved;;;;;;;;;;;;;;
294;7;;;;reserved;;;;;;;;;;;;;;
295;7;;;;reserved;;;;;;;;;;;;;;
296;7;;;;reserved;;;;;;;;;;;;;;
297;7;;;;reserved;;;;;;;;;;;;;;
298;7;;;;reserved;;;;;;;;;;;;;;
299;7;;;;reserved;;;;;;;;;;;;;;
300;7;;;;reserved;;;;;;;;;;;;;;
301;7;;;;reserved;;;;;;;;;;;;;;
302;7;;;;reserved;;;;;;;;;;;;;;
303;7;;;;reserved;;;;;;;;;;;;;;
304;7;;;;reserved;;;;;;;;;;;;;;
305;7;;;;reserved;;;;;;;;;;;;;;
306;7;;;;reserved;;;;;;;;;;;;;;
307;7;;;;reserved;;;;;;;;;;;;;;
308;7;;;;reserved;;;;;;;;;;;;;;
309;7;;;;reserved;;;;;;;;;;;;;;
310;7;;;;reserved;;;;;;;;;;;;;;
311;7;;;;reserved;;;;;;;;;;;;;;
312;7;;;;reserved;;;;;;;;;;;;;;
313;7;;;;reserved;;;;;;;;;;;;;;
314;7;;;;reserved;;;;;;;;;;;;;;
315;7;;;;reserved;;;;;;;;;;;;;;
316;7;;;;reserved;;;;;;;;;;;;;;
317;7;;;;reserved;;;;;;;;;;;;;;
318;7;;;;reserved;;;;;;;;;;;;;;
319;7;;;;reserved;;;;;;;;;;;;;;
320;7;;;;reserved;;;;;;;;;;;;;;
321;7;;;;reserved;;;;;;;;;;;;;;
322;7;;;;reserved;;;;;;;;;;;;;;
323;7;;;;reserved;;;;;;;;;;;;;;
324;7;;;;reserved;;;;;;;;;;;;;;
325;7;;;;reserved;;;;;;;;;;;;;;
326;7;;;;reserved;;;;;;;;;;;;;;
327;7;;;;reserved;;;;;;;;;;;;;;
328;7;;;;reserved;;;;;;;;;;;;;;
329;7;;;;reserved;;;;;;;;;;;;;;
330;7;;;;reserved;;;;;;;;;;;;;;
331;7;;;;reserved;;;;;;;;;;;;;;
332;7;;;;reserved;;;;;;;;;;;;;;
333;7;;;;reserved;;;;;;;;;;;;;;
334;7;;;;reserved;;;;;;;;;;;;;;
335;7;;;;reserved;;;;;;;;;;;;;;
336;7;;;;reserved;;;;;;;;;;;;;;
337;7;;;;reserved;;;;;;;;;;;;;;
338;7;;;;reserved;;;;;;;;;;;;;;
339;7;;;;reserved;;;;;;;;;;;;;;
340;7;;;;reserved;;;;;;;;;;;;;;
341;7;;;;reserved;;;;;;;;;;;;;;
342;7;;;;reserved;;;;;;;;;;;;;;
343;7;;;;reserved;;;;;;;;;;;;;;
344;7;;;;reserved;;;;;;;;;;;;;;
345;7;;;;reserved;;;;;;;;;;;;;;
346;7;;;;reserved;;;;;;;;;;;;;;
347;7;;;;reserved;;;;;;;;;;;;;;
348;7;;;;reserved;;;;;;;;;;;;;;
349;7;;;;reserved;;;;;;;;;;;;;;
350;7;;;;reserved;;;;;;;;;;;;;;
351;7;;;;reserved;;;;;;;;;;;;;;
352;7;;;;reserved;;;;;;;;;;;;;;
353;7;;;;reserved;;;;;;;;;;;;;;
354;7;;;;reserved;;;;;;;;;;;;;;
355;7;;;;reserved;;;;;;;;;;;;;;
356;7;;;;reserved;;;;;;;;;;;;;;
357;7;;;;reserved;;;;;;;;;;;;;;
358;7;;;;reserved;;;;;;;;;;;;;;
359;7;;;;reserved;;;;;;;;;;;;;;
360;7;;;;reserved;;;;;;;;;;;;;;
361;7;;;;reserved;;;;;;;;;;;;;;
362;7;;;;reserved;;;;;;;;;;;;;;
363;7;;;;reserved;;;;;;;;;;;;;;
364;7;;;;reserved;;;;;;;;;;;;;;
365;7;;;;reserved;;;;;;;;;;;;;;
366;7;;;;reserved;;;;;;;;;;;;;;
367;7;;;;reserved;;;;;;;;;;;;;;
